[TIMING] Step 0: total=89631.83 ms, inference=0.34 ms
[TIMING] Step 4340: total=0.82 ms, inference=0.06 ms
[TIMING] Step 4341: total=0.83 ms, inference=0.06 ms
[TIMING] Step 4342: total=0.86 ms, inference=0.06 ms
[TIMING] Step 4343: total=0.85 ms, inference=0.06 ms
[TIMING] Step 4344: total=0.84 ms, inference=0.06 ms
[TIMING] Step 4345: total=0.84 ms, inference=0.06 ms
[TIMING] Step 4346: total=0.94 ms, inference=0.06 ms
[TIMING] Step 4347: total=0.80 ms, inference=0.06 ms
[TIMING] Step 4348: total=0.84 ms, inference=0.06 ms
[TIMING] Step 4349: total=0.85 ms, inference=0.06 ms
[TIMING] Step 4350: total=0.63 ms, inference=0.07 ms
[TIMING] Step 4351: total=0.79 ms, inference=0.06 ms
[TIMING] Step 4352: total=0.86 ms, inference=0.06 ms
[TIMING] Step 4353: total=0.77 ms, inference=0.06 ms
[TIMING] Step 4354: total=0.91 ms, inference=0.07 ms
[TIMING] Step 4355: total=0.92 ms, inference=0.12 ms
[TIMING] Step 4356: total=0.69 ms, inference=0.11 ms
[TIMING] Step 4357: total=0.70 ms, inference=0.10 ms
[TIMING] Step 4358: total=0.67 ms, inference=0.12 ms
[TIMING] Step 4359: total=0.63 ms, inference=0.11 ms
[TIMING] Step 4360: total=0.82 ms, inference=0.12 ms
[TIMING] Step 4361: total=0.64 ms, inference=0.11 ms
[TIMING] Step 4362: total=0.67 ms, inference=0.12 ms
[TIMING] Step 4363: total=0.62 ms, inference=0.11 ms
[TIMING] Step 4364: total=0.77 ms, inference=0.12 ms
[TIMING] Step 4365: total=0.74 ms, inference=0.11 ms
[TIMING] Step 4366: total=0.62 ms, inference=0.12 ms
[TIMING] Step 4367: total=0.67 ms, inference=0.11 ms
[TIMING] Step 4368: total=0.70 ms, inference=0.12 ms
[TIMING] Step 4369: total=0.77 ms, inference=0.11 ms
[TIMING] Step 4370: total=0.60 ms, inference=0.13 ms
[TIMING] Step 4371: total=0.67 ms, inference=0.12 ms
[TIMING] Step 4372: total=0.66 ms, inference=0.11 ms
[TIMING] Step 4373: total=0.78 ms, inference=0.12 ms
[TIMING] Step 4374: total=0.58 ms, inference=0.11 ms
[TIMING] Step 4375: total=0.70 ms, inference=0.12 ms
[TIMING] Step 4376: total=0.70 ms, inference=0.11 ms
[TIMING] Step 4377: total=0.71 ms, inference=0.11 ms
[TIMING] Step 4378: total=0.67 ms, inference=0.12 ms
[TIMING] Step 4379: total=0.61 ms, inference=0.11 ms
[TIMING] Step 4380: total=0.76 ms, inference=0.12 ms
[TIMING] Step 4381: total=0.68 ms, inference=0.11 ms
[TIMING] Step 4382: total=0.68 ms, inference=0.13 ms
[TIMING] Step 4383: total=0.64 ms, inference=0.11 ms
[TIMING] Step 4384: total=0.69 ms, inference=0.11 ms
[TIMING] Step 4385: total=0.78 ms, inference=0.12 ms
[TIMING] Step 4386: total=0.66 ms, inference=0.12 ms
[TIMING] Step 4387: total=0.70 ms, inference=0.12 ms
[TIMING] Step 4388: total=0.65 ms, inference=0.11 ms
[TIMING] Step 4389: total=0.70 ms, inference=0.11 ms
[TIMING] Step 4390: total=0.62 ms, inference=0.11 ms
[TIMING] Step 4391: total=0.68 ms, inference=0.11 ms
[TIMING] Step 4392: total=0.70 ms, inference=0.11 ms
[TIMING] Step 4393: total=0.76 ms, inference=0.12 ms
[TIMING] Step 4394: total=0.62 ms, inference=0.12 ms
[TIMING] Step 4395: total=0.66 ms, inference=0.11 ms
[TIMING] Step 4396: total=0.73 ms, inference=0.11 ms
[TIMING] Step 4397: total=0.70 ms, inference=0.11 ms
[TIMING] Step 4398: total=0.66 ms, inference=0.12 ms
[TIMING] Step 4399: total=0.68 ms, inference=0.11 ms
[TIMING] Step 4400: total=0.71 ms, inference=0.12 ms
[TIMING] Step 4401: total=0.71 ms, inference=0.11 ms
[TIMING] Step 4402: total=0.62 ms, inference=0.12 ms
[TIMING] Step 4403: total=0.74 ms, inference=0.12 ms
[TIMING] Step 4404: total=0.62 ms, inference=0.11 ms
[TIMING] Step 4405: total=0.78 ms, inference=0.13 ms
[TIMING] Step 4406: total=0.60 ms, inference=0.11 ms
[TIMING] Step 4407: total=0.71 ms, inference=0.12 ms
[TIMING] Step 4408: total=0.70 ms, inference=0.11 ms
[TIMING] Step 4409: total=0.70 ms, inference=0.11 ms
[TIMING] Step 4410: total=0.67 ms, inference=0.13 ms
[TIMING] Step 4411: total=0.61 ms, inference=0.11 ms
[TIMING] Step 4412: total=0.70 ms, inference=0.11 ms
[TIMING] Step 4413: total=0.76 ms, inference=0.11 ms
[TIMING] Step 4414: total=0.63 ms, inference=0.12 ms
[TIMING] Step 4415: total=0.76 ms, inference=0.12 ms
[TIMING] Step 4416: total=0.61 ms, inference=0.11 ms
[TIMING] Step 4417: total=0.75 ms, inference=0.12 ms
[TIMING] Step 4418: total=0.48 ms, inference=0.09 ms
[TIMING] Step 4419: total=0.71 ms, inference=0.06 ms
[TIMING] Step 4420: total=0.85 ms, inference=0.06 ms
[TIMING] Step 4421: total=0.85 ms, inference=0.06 ms
[TIMING] Step 4422: total=0.88 ms, inference=0.07 ms
[TIMING] Step 4423: total=0.80 ms, inference=0.06 ms
[TIMING] Step 4424: total=0.85 ms, inference=0.06 ms
[TIMING] Step 4425: total=0.85 ms, inference=0.06 ms
[TIMING] Step 4426: total=0.83 ms, inference=0.06 ms
[TIMING] Step 4427: total=0.82 ms, inference=0.06 ms
[TIMING] Step 4428: total=0.84 ms, inference=0.06 ms
[TIMING] Step 4429: total=0.85 ms, inference=0.06 ms
[TIMING] Step 4430: total=0.88 ms, inference=0.06 ms
[TIMING] Step 4431: total=0.82 ms, inference=0.06 ms
[TIMING] Step 4432: total=0.86 ms, inference=0.06 ms
[TIMING] Step 4433: total=0.86 ms, inference=0.06 ms
[TIMING] Step 4434: total=0.86 ms, inference=0.06 ms
[TIMING] Step 4435: total=0.81 ms, inference=0.06 ms
[TIMING] Step 4436: total=0.82 ms, inference=0.06 ms
[TIMING] Step 4437: total=0.88 ms, inference=0.06 ms
[TIMING] Step 4438: total=0.83 ms, inference=0.06 ms
[TIMING] Step 4439: total=0.85 ms, inference=0.06 ms
[TIMING] Step 4440: total=1.01 ms, inference=0.10 ms
[TIMING] Step 4441: total=0.65 ms, inference=0.08 ms
[TIMING] Step 4442: total=0.74 ms, inference=0.07 ms
[TIMING] Step 4443: total=0.81 ms, inference=0.06 ms
[TIMING] Step 4444: total=0.83 ms, inference=0.06 ms
[TIMING] Step 4445: total=0.85 ms, inference=0.06 ms
[TIMING] Step 4446: total=0.87 ms, inference=0.06 ms
[TIMING] Step 4447: total=0.84 ms, inference=0.06 ms
[TIMING] Step 4448: total=0.86 ms, inference=0.06 ms
[TIMING] Step 4449: total=0.85 ms, inference=0.06 ms
[TIMING] Step 4450: total=0.85 ms, inference=0.06 ms
[TIMING] Step 4451: total=1.02 ms, inference=0.08 ms
[TIMING] Step 4452: total=0.61 ms, inference=0.09 ms
[TIMING] Step 4453: total=0.78 ms, inference=0.09 ms
[TIMING] Step 4454: total=0.59 ms, inference=0.13 ms
[TIMING] Step 4455: total=0.70 ms, inference=0.15 ms
[TIMING] Step 4456: total=0.62 ms, inference=0.15 ms
[TIMING] Step 4457: total=0.64 ms, inference=0.11 ms
[TIMING] Step 4458: total=0.69 ms, inference=0.11 ms
[TIMING] Step 4459: total=0.75 ms, inference=0.11 ms
[TIMING] Step 4460: total=0.67 ms, inference=0.09 ms
[TIMING] Step 4461: total=0.84 ms, inference=0.10 ms
[TIMING] Step 4462: total=0.69 ms, inference=0.11 ms
[TIMING] Step 4463: total=0.72 ms, inference=0.10 ms
[TIMING] Step 4464: total=0.81 ms, inference=0.12 ms
[TIMING] Step 4465: total=0.70 ms, inference=0.12 ms
[TIMING] Step 4466: total=0.64 ms, inference=0.11 ms
[TIMING] Step 4467: total=0.69 ms, inference=0.10 ms
[TIMING] Step 4468: total=0.74 ms, inference=0.08 ms
[TIMING] Step 4469: total=0.76 ms, inference=0.06 ms
[TIMING] Step 4470: total=0.80 ms, inference=0.07 ms
[TIMING] Step 4471: total=0.80 ms, inference=0.06 ms
[TIMING] Step 4472: total=0.84 ms, inference=0.06 ms
[TIMING] Step 4473: total=0.86 ms, inference=0.06 ms
[TIMING] Step 4474: total=0.87 ms, inference=0.06 ms
[TIMING] Step 4475: total=0.82 ms, inference=0.06 ms
[TIMING] Step 4476: total=0.84 ms, inference=0.06 ms
[TIMING] Step 4477: total=0.85 ms, inference=0.06 ms
[TIMING] Step 4478: total=0.87 ms, inference=0.06 ms
[TIMING] Step 4479: total=0.83 ms, inference=0.06 ms
[TIMING] Step 4480: total=0.86 ms, inference=0.06 ms
[TIMING] Step 4481: total=0.85 ms, inference=0.06 ms
[TIMING] Step 4482: total=0.87 ms, inference=0.06 ms
[TIMING] Step 4483: total=0.84 ms, inference=0.06 ms
[TIMING] Step 4484: total=0.86 ms, inference=0.06 ms
[TIMING] Step 4485: total=0.81 ms, inference=0.06 ms
[TIMING] Step 4486: total=0.87 ms, inference=0.06 ms
[TIMING] Step 4487: total=0.82 ms, inference=0.06 ms
[TIMING] Step 4488: total=0.84 ms, inference=0.06 ms
[TIMING] Step 4489: total=0.86 ms, inference=0.06 ms
[TIMING] Step 4490: total=0.90 ms, inference=0.07 ms
[TIMING] Step 4491: total=0.77 ms, inference=0.06 ms
[TIMING] Step 4492: total=0.85 ms, inference=0.06 ms
[TIMING] Step 4493: total=0.84 ms, inference=0.06 ms
[TIMING] Step 4494: total=0.81 ms, inference=0.06 ms
[TIMING] Step 4495: total=0.84 ms, inference=0.06 ms
[TIMING] Step 4496: total=0.86 ms, inference=0.06 ms
[TIMING] Step 4497: total=0.85 ms, inference=0.06 ms
[TIMING] Step 4498: total=0.86 ms, inference=0.06 ms
[TIMING] Step 4499: total=0.91 ms, inference=0.06 ms
[TIMING] Step 4500: total=0.86 ms, inference=0.06 ms
[TIMING] Step 4501: total=0.83 ms, inference=0.06 ms
[TIMING] Step 4502: total=0.77 ms, inference=0.06 ms
[TIMING] Step 4503: total=0.84 ms, inference=0.06 ms
[TIMING] Step 4504: total=0.83 ms, inference=0.06 ms
[TIMING] Step 4505: total=0.88 ms, inference=0.06 ms
[TIMING] Step 4506: total=0.85 ms, inference=0.06 ms
[TIMING] Step 4507: total=0.85 ms, inference=0.06 ms
[TIMING] Step 4508: total=0.82 ms, inference=0.06 ms
[TIMING] Step 4509: total=0.85 ms, inference=0.07 ms
[TIMING] Step 4510: total=0.83 ms, inference=0.06 ms
[TIMING] Step 4511: total=0.82 ms, inference=0.06 ms
[TIMING] Step 4512: total=0.85 ms, inference=0.06 ms
[TIMING] Step 4513: total=0.86 ms, inference=0.06 ms
[TIMING] Step 4514: total=0.86 ms, inference=0.06 ms
[TIMING] Step 4515: total=0.83 ms, inference=0.06 ms
[TIMING] Step 4516: total=0.86 ms, inference=0.06 ms
[TIMING] Step 4517: total=0.83 ms, inference=0.06 ms
[TIMING] Step 4518: total=0.86 ms, inference=0.06 ms
[TIMING] Step 4519: total=0.84 ms, inference=0.06 ms
[TIMING] Step 4520: total=0.85 ms, inference=0.06 ms
[TIMING] Step 4521: total=0.85 ms, inference=0.06 ms
[TIMING] Step 4522: total=0.87 ms, inference=0.06 ms
[TIMING] Step 4523: total=0.85 ms, inference=0.06 ms
[TIMING] Step 4524: total=0.83 ms, inference=0.06 ms
[TIMING] Step 4525: total=0.86 ms, inference=0.06 ms
[TIMING] Step 4526: total=0.88 ms, inference=0.07 ms
[TIMING] Step 4527: total=0.79 ms, inference=0.06 ms
[TIMING] Step 4528: total=0.85 ms, inference=0.06 ms
[TIMING] Step 4529: total=0.85 ms, inference=0.06 ms
[TIMING] Step 4530: total=0.87 ms, inference=0.06 ms
[TIMING] Step 4531: total=0.81 ms, inference=0.06 ms
[TIMING] Step 4532: total=0.85 ms, inference=0.06 ms
[TIMING] Step 4533: total=0.91 ms, inference=0.06 ms
[TIMING] Step 4534: total=0.77 ms, inference=0.06 ms
[TIMING] Step 4535: total=0.80 ms, inference=0.06 ms
[TIMING] Step 4536: total=0.85 ms, inference=0.06 ms
[TIMING] Step 4537: total=0.85 ms, inference=0.06 ms
[TIMING] Step 4538: total=0.88 ms, inference=0.06 ms
[TIMING] Step 4539: total=0.83 ms, inference=0.06 ms
[TIMING] Step 4540: total=0.92 ms, inference=0.06 ms
[TIMING] Step 4541: total=0.81 ms, inference=0.06 ms
[TIMING] Step 4542: total=0.84 ms, inference=0.06 ms
[TIMING] Step 4543: total=0.85 ms, inference=0.06 ms
[TIMING] Step 4544: total=0.82 ms, inference=0.06 ms
[TIMING] Step 4545: total=0.86 ms, inference=0.06 ms
[TIMING] Step 4546: total=0.85 ms, inference=0.06 ms
[TIMING] Step 4547: total=0.83 ms, inference=0.06 ms
[TIMING] Step 4548: total=0.85 ms, inference=0.06 ms
[TIMING] Step 4549: total=0.85 ms, inference=0.06 ms
[TIMING] Step 4550: total=0.87 ms, inference=0.06 ms
[TIMING] Step 4551: total=0.83 ms, inference=0.06 ms
[TIMING] Step 4552: total=0.85 ms, inference=0.06 ms
[TIMING] Step 4553: total=0.85 ms, inference=0.06 ms
[TIMING] Step 4554: total=0.86 ms, inference=0.06 ms
[TIMING] Step 4555: total=0.87 ms, inference=0.06 ms
[TIMING] Step 4556: total=0.83 ms, inference=0.06 ms
[TIMING] Step 4557: total=0.85 ms, inference=0.06 ms
[TIMING] Step 4558: total=0.95 ms, inference=0.08 ms
[TIMING] Step 4559: total=0.70 ms, inference=0.06 ms
[TIMING] Step 4560: total=0.83 ms, inference=0.06 ms
[TIMING] Step 4561: total=0.87 ms, inference=0.06 ms
[TIMING] Step 4562: total=0.83 ms, inference=0.06 ms
[TIMING] Step 4563: total=0.85 ms, inference=0.06 ms
[TIMING] Step 4564: total=0.85 ms, inference=0.06 ms
[TIMING] Step 4565: total=0.85 ms, inference=0.06 ms
[TIMING] Step 4566: total=0.87 ms, inference=0.06 ms
[TIMING] Step 4567: total=0.85 ms, inference=0.06 ms
[TIMING] Step 4568: total=0.83 ms, inference=0.06 ms
[TIMING] Step 4569: total=0.85 ms, inference=0.06 ms
[TIMING] Step 4570: total=0.89 ms, inference=0.07 ms
[TIMING] Step 4571: total=0.77 ms, inference=0.06 ms
[TIMING] Step 4572: total=0.81 ms, inference=0.06 ms
[TIMING] Step 4573: total=0.85 ms, inference=0.06 ms
[TIMING] Step 4574: total=0.87 ms, inference=0.06 ms
[TIMING] Step 4575: total=0.82 ms, inference=0.06 ms
[TIMING] Step 4576: total=0.88 ms, inference=0.06 ms
[TIMING] Step 4577: total=0.82 ms, inference=0.06 ms
[TIMING] Step 4578: total=0.85 ms, inference=0.06 ms
[TIMING] Step 4579: total=0.84 ms, inference=0.06 ms
[TIMING] Step 4580: total=0.86 ms, inference=0.06 ms
[TIMING] Step 4581: total=0.85 ms, inference=0.06 ms
[TIMING] Step 4582: total=0.87 ms, inference=0.06 ms
[TIMING] Step 4583: total=0.82 ms, inference=0.06 ms
[TIMING] Step 4584: total=0.83 ms, inference=0.06 ms
[TIMING] Step 4585: total=0.82 ms, inference=0.06 ms
[TIMING] Step 4586: total=0.86 ms, inference=0.06 ms
[TIMING] Step 4587: total=0.84 ms, inference=0.06 ms
[TIMING] Step 4588: total=0.85 ms, inference=0.06 ms
[TIMING] Step 4589: total=0.85 ms, inference=0.06 ms
[TIMING] Step 4590: total=0.87 ms, inference=0.06 ms
[TIMING] Step 4591: total=0.83 ms, inference=0.06 ms
[TIMING] Step 4592: total=0.85 ms, inference=0.06 ms
[TIMING] Step 4593: total=0.86 ms, inference=0.06 ms
[TIMING] Step 4594: total=0.88 ms, inference=0.06 ms
[TIMING] Step 4595: total=0.78 ms, inference=0.06 ms
[TIMING] Step 4596: total=0.83 ms, inference=0.06 ms
[TIMING] Step 4597: total=0.86 ms, inference=0.06 ms
[TIMING] Step 4598: total=0.86 ms, inference=0.06 ms
[TIMING] Step 4599: total=0.85 ms, inference=0.06 ms
[TIMING] Step 4600: total=0.85 ms, inference=0.06 ms
[TIMING] Step 4601: total=0.86 ms, inference=0.06 ms
[TIMING] Step 4602: total=0.85 ms, inference=0.06 ms
[TIMING] Step 4603: total=0.84 ms, inference=0.06 ms
[TIMING] Step 4604: total=0.85 ms, inference=0.06 ms
[TIMING] Step 4605: total=0.86 ms, inference=0.06 ms
[TIMING] Step 4606: total=0.86 ms, inference=0.06 ms
[TIMING] Step 4607: total=0.86 ms, inference=0.06 ms
[TIMING] Step 4608: total=0.81 ms, inference=0.06 ms
[TIMING] Step 4609: total=0.84 ms, inference=0.06 ms
[TIMING] Step 4610: total=0.86 ms, inference=0.06 ms
[TIMING] Step 4611: total=0.81 ms, inference=0.06 ms
[TIMING] Step 4612: total=0.89 ms, inference=0.06 ms
[TIMING] Step 4613: total=0.91 ms, inference=0.06 ms
[TIMING] Step 4614: total=0.84 ms, inference=0.06 ms
[TIMING] Step 4615: total=0.79 ms, inference=0.06 ms
[TIMING] Step 4616: total=0.82 ms, inference=0.06 ms
[TIMING] Step 4617: total=0.85 ms, inference=0.06 ms
[TIMING] Step 4618: total=0.87 ms, inference=0.06 ms
[TIMING] Step 4619: total=0.81 ms, inference=0.06 ms
[TIMING] Step 4620: total=0.85 ms, inference=0.06 ms
[TIMING] Step 4621: total=0.84 ms, inference=0.06 ms
[TIMING] Step 4622: total=0.87 ms, inference=0.06 ms
[TIMING] Step 4623: total=0.83 ms, inference=0.06 ms
[TIMING] Step 4624: total=0.84 ms, inference=0.06 ms
[TIMING] Step 4625: total=0.89 ms, inference=0.06 ms
[TIMING] Step 4626: total=0.83 ms, inference=0.06 ms
[TIMING] Step 4627: total=0.83 ms, inference=0.06 ms
[TIMING] Step 4628: total=0.85 ms, inference=0.06 ms
[TIMING] Step 4629: total=0.85 ms, inference=0.06 ms
[TIMING] Step 4630: total=0.88 ms, inference=0.06 ms
[TIMING] Step 4631: total=0.81 ms, inference=0.06 ms
[TIMING] Step 4632: total=0.87 ms, inference=0.06 ms
[TIMING] Step 4633: total=0.82 ms, inference=0.06 ms
[TIMING] Step 4634: total=0.87 ms, inference=0.07 ms
[TIMING] Step 4635: total=0.80 ms, inference=0.06 ms
[TIMING] Step 4636: total=0.83 ms, inference=0.06 ms
[TIMING] Step 4637: total=0.85 ms, inference=0.06 ms
[TIMING] Step 4638: total=0.86 ms, inference=0.06 ms
[TIMING] Step 4639: total=0.84 ms, inference=0.06 ms
[TIMING] Step 4640: total=0.85 ms, inference=0.06 ms
[TIMING] Step 4641: total=0.98 ms, inference=0.06 ms
[TIMING] Step 4642: total=0.72 ms, inference=0.06 ms
[TIMING] Step 4643: total=0.84 ms, inference=0.06 ms
[TIMING] Step 4644: total=0.83 ms, inference=0.06 ms
[TIMING] Step 4645: total=0.85 ms, inference=0.06 ms
[TIMING] Step 4646: total=0.86 ms, inference=0.06 ms
[TIMING] Step 4647: total=0.83 ms, inference=0.06 ms
[TIMING] Step 4648: total=0.85 ms, inference=0.06 ms
[TIMING] Step 4649: total=0.82 ms, inference=0.06 ms
[TIMING] Step 4650: total=0.86 ms, inference=0.06 ms
[TIMING] Step 4651: total=0.83 ms, inference=0.06 ms
[TIMING] Step 4652: total=0.90 ms, inference=0.06 ms
[TIMING] Step 4653: total=0.83 ms, inference=0.06 ms
[TIMING] Step 4654: total=0.84 ms, inference=0.06 ms
[TIMING] Step 4655: total=0.85 ms, inference=0.06 ms
[TIMING] Step 4656: total=0.83 ms, inference=0.06 ms
[TIMING] Step 4657: total=0.85 ms, inference=0.06 ms
[TIMING] Step 4658: total=0.83 ms, inference=0.06 ms
[TIMING] Step 4659: total=0.82 ms, inference=0.06 ms
[TIMING] Step 4660: total=0.86 ms, inference=0.06 ms
[TIMING] Step 4661: total=0.89 ms, inference=0.06 ms
[TIMING] Step 4662: total=0.62 ms, inference=0.09 ms
[TIMING] Step 4663: total=0.70 ms, inference=0.06 ms
[TIMING] Step 4664: total=0.82 ms, inference=0.06 ms
[TIMING] Step 4665: total=0.87 ms, inference=0.06 ms
[TIMING] Step 4666: total=0.94 ms, inference=0.06 ms
[TIMING] Step 4667: total=0.75 ms, inference=0.06 ms
[TIMING] Step 4668: total=0.87 ms, inference=0.06 ms
[TIMING] Step 4669: total=0.84 ms, inference=0.06 ms
[TIMING] Step 4670: total=0.84 ms, inference=0.06 ms
[TIMING] Step 4671: total=0.83 ms, inference=0.06 ms
[TIMING] Step 4672: total=0.85 ms, inference=0.06 ms
[TIMING] Step 4673: total=0.86 ms, inference=0.06 ms
[TIMING] Step 4674: total=0.90 ms, inference=0.07 ms
[TIMING] Step 4675: total=0.77 ms, inference=0.06 ms
[TIMING] Step 4676: total=0.83 ms, inference=0.06 ms
[TIMING] Step 4677: total=0.85 ms, inference=0.06 ms
[TIMING] Step 4678: total=0.93 ms, inference=0.06 ms
[TIMING] Step 4679: total=0.80 ms, inference=0.06 ms
[TIMING] Step 4680: total=0.84 ms, inference=0.06 ms
[TIMING] Step 4681: total=0.89 ms, inference=0.07 ms
[TIMING] Step 4682: total=0.75 ms, inference=0.07 ms
[TIMING] Step 4683: total=0.82 ms, inference=0.06 ms
[TIMING] Step 4684: total=0.97 ms, inference=0.06 ms
[TIMING] Step 4685: total=0.82 ms, inference=0.06 ms
[TIMING] Step 4686: total=0.80 ms, inference=0.07 ms
[TIMING] Step 4687: total=0.78 ms, inference=0.06 ms
[TIMING] Step 4688: total=0.86 ms, inference=0.06 ms
[TIMING] Step 4689: total=0.84 ms, inference=0.06 ms
[TIMING] Step 4690: total=0.84 ms, inference=0.08 ms
[TIMING] Step 4691: total=0.74 ms, inference=0.07 ms
[TIMING] Step 4692: total=0.85 ms, inference=0.06 ms
[TIMING] Step 4693: total=0.83 ms, inference=0.06 ms
[TIMING] Step 4694: total=0.84 ms, inference=0.07 ms
[TIMING] Step 4695: total=0.81 ms, inference=0.06 ms
[TIMING] Step 4696: total=0.84 ms, inference=0.06 ms
[TIMING] Step 4697: total=0.84 ms, inference=0.06 ms
[TIMING] Step 4698: total=0.83 ms, inference=0.07 ms
[TIMING] Step 4699: total=0.79 ms, inference=0.06 ms
[TIMING] Step 4700: total=0.84 ms, inference=0.06 ms
[TIMING] Step 4701: total=0.85 ms, inference=0.06 ms
[TIMING] Step 4702: total=0.82 ms, inference=0.06 ms
[TIMING] Step 4703: total=0.84 ms, inference=0.06 ms
[TIMING] Step 4704: total=0.84 ms, inference=0.06 ms
[TIMING] Step 4705: total=0.84 ms, inference=0.07 ms
[TIMING] Step 4706: total=0.83 ms, inference=0.07 ms
[TIMING] Step 4707: total=0.76 ms, inference=0.06 ms
[TIMING] Step 4708: total=0.84 ms, inference=0.06 ms
[TIMING] Step 4709: total=0.84 ms, inference=0.06 ms
[TIMING] Step 4710: total=0.82 ms, inference=0.06 ms
[TIMING] Step 4711: total=0.83 ms, inference=0.06 ms
[TIMING] Step 4712: total=0.78 ms, inference=0.07 ms
[TIMING] Step 4713: total=0.81 ms, inference=0.06 ms
[TIMING] Step 4714: total=0.83 ms, inference=0.06 ms
[TIMING] Step 4715: total=0.83 ms, inference=0.06 ms
[TIMING] Step 4716: total=0.84 ms, inference=0.06 ms
[TIMING] Step 4717: total=0.88 ms, inference=0.06 ms
[TIMING] Step 4718: total=0.80 ms, inference=0.06 ms
[TIMING] Step 4719: total=0.85 ms, inference=0.06 ms
[TIMING] Step 4720: total=0.87 ms, inference=0.06 ms
[TIMING] Step 4721: total=0.83 ms, inference=0.06 ms
[TIMING] Step 4722: total=0.83 ms, inference=0.06 ms
[TIMING] Step 4723: total=0.84 ms, inference=0.06 ms
[TIMING] Step 4724: total=0.84 ms, inference=0.06 ms
[TIMING] Step 4725: total=0.87 ms, inference=0.06 ms
[TIMING] Step 4726: total=0.79 ms, inference=0.06 ms
[TIMING] Step 4727: total=0.88 ms, inference=0.06 ms
[TIMING] Step 4728: total=0.82 ms, inference=0.06 ms
[TIMING] Step 4729: total=0.84 ms, inference=0.06 ms
[TIMING] Step 4730: total=0.88 ms, inference=0.06 ms
[TIMING] Step 4731: total=0.78 ms, inference=0.06 ms
[TIMING] Step 4732: total=0.85 ms, inference=0.06 ms
[TIMING] Step 4733: total=0.83 ms, inference=0.06 ms
[TIMING] Step 4734: total=0.83 ms, inference=0.06 ms
[TIMING] Step 4735: total=0.85 ms, inference=0.06 ms
[TIMING] Step 4736: total=0.85 ms, inference=0.06 ms
[TIMING] Step 4737: total=0.87 ms, inference=0.06 ms
[TIMING] Step 4738: total=0.86 ms, inference=0.07 ms
[TIMING] Step 4739: total=0.76 ms, inference=0.06 ms
